"lat";"long";"accuracy";"formatted_address";"index";"tipo";"default"
"-30.0572857";"-51.1967023";"street_address";"Av. Bento Gonçalves, 1751 - Partenon, Porto Alegre - RS, 90650-002, Brazil";109;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"AV BENTO GONCALVES, 1751"
NA;NA;NA;"R EMILIO KEIDANN 150 ZONA INDEFIN. 4 Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";110;"BAZAR";"R EMILIO KEIDANN, 150"
"-30.1015377";"-51.2314031";"street_address";"Av. da Cavalhada, 2859 - Cavalhada, Porto Alegre - RS, 91740-001, Brazil";111;"ARTIGOS DO VESTUARIO";"AV CAVALHADA, 2859"
"-29.981454";"-51.132414";"street_address";"Av. Souza Melo, 313 - Sarandi, Porto Alegre - RS, 91120-600, Brazil";112;"BAZAR";"AV SOUZA MELO, 313"
"-30.0658795";"-51.1979847";"street_address";"R. Caldre e Fião, 831 - Santo Antônio, Porto Alegre - RS, 90660-110, Brazil";113;"ACOUGUE";"R CALDRE E FIAO, 831/2"
"-30.0282176";"-51.2265508";"street_address";"Praça Quinze de Novembro, 66 - Centro Histórico, Porto Alegre - RS, 90020-061, Brazil";114;"ARMARINHOS/BIJUTERIAS";"PCA QUINZE DE NOVEMBRO, 66/1001"
"-30.0285737";"-51.2061951";"street_address";"R. Mostardeiro, 120 - Independência, Porto Alegre - RS, 90430-001, Brazil";115;"CALCADOS/ARTEFATOS DE COURO";"R MOSTARDEIRO, 120/3"
"-29.9998833";"-51.2061932";"street_address";"R. Voluntários da Pátria, 3969 - Centro Histórico, Porto Alegre - RS, Brazil";116;"PRODUTOS AGRICOLAS E VETERINARIOS";"R VOLUNTARIOS DA PATRIA, 3969"
NA;NA;NA;"LE PERCORRENDO BAIRROS - SMIC 1 - Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";117;"PERCORRENDO BAIRROS";"LE PERCORRENDO BAIRROS - SMIC, 1"
"-30.0407904";"-51.1564568";"street_address";"Av. Protásio Alves, 5486 - Alto Petrópolis, Porto Alegre - RS, Brazil";118;"BAR/CAFE/LANCHERIA";"AV PROTASIO ALVES, 5486"
NA;NA;NA;"AV SERTORIO 5950/20 ZONA INDEFINIDA Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";119;"MAQUINAS,VEICULOS E EQUIPAMENTOS";"AV SERTORIO, 5950/20"
"-30.049779";"-51.2284706";"street_address";"Av. Praia de Belas, 1181 - Praia de Belas, Porto Alegre - RS, 90110-001, Brazil";120;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"AV PRAIA DE BELAS, 1181/2013"
"-30.1048517";"-51.2544351";"street_address";"Av. Wenceslau Escobar, 1823 - Cristal, Porto Alegre - RS, Brazil";121;"ARTIGOS DO VESTUARIO";"AV WENCESLAU ESCOBAR, 1823/31"
"-30.009669";"-51.1340382";"street_address";"Av. Baltazar de Oliveira Garcia, 1000 - São Sebastião, Porto Alegre - RS, Brazil";122;"POSTO DE ABASTECIMENTO";"AV BALTAZAR DE OLIVEIRA GARCIA, 1000"
"-30.0404467";"-51.2216552";"street_address";"R. Alberto Tôrres, 195 - Cidade Baixa, Porto Alegre - RS, Brazil";123;"LOJA DE CONFECCOES";"R ALBERTO TORRES, 195"
"-30.0377885";"-51.2220198";"street_address";"R. da República, 222 - Cidade Baixa, Porto Alegre - RS, 90050-320, Brazil";124;"BAR/CAFE/LANCHERIA";"R REPUBLICA, 222"
"-30.0637955";"-51.2133239";"street_address";"Av. Cel. Gastão Haslocher Mazeron, 281 - Medianeira, Porto Alegre - RS, 90880-370, Brazil";125;"BAR/CAFE/LANCHERIA";"AV CEL GASTAO HASLOCHER MAZERON, 281"
"-30.0969302";"-51.22942";"street_address";"Av. da Cavalhada, 2185 - Cavalhada, Porto Alegre - RS, 90820-050, Brazil";126;"LOJA DE MATERIAL DE ESCRITORIO";"AV CAVALHADA, 2185"
