"lat";"long";"accuracy";"formatted_address";"index";"tipo";"default"
"-30.0316964";"-51.2346659";"establishment";"R. dos Andradas, 695 - Centro, Porto Alegre - RS, 90020-005, Brazil";41;"MINI-MERCADO";"R ANDRADAS, 695"
"-30.0436497";"-51.1954924";"street_address";"Av. Cel. Lucas de Oliveira, 2373 - Petrópolis, Porto Alegre - RS, 90460-000, Brazil";42;"MINI-MERCADO";"AV CEL LUCAS DE OLIVEIRA, 2373/1"
"-30.0539115";"-51.222506";"street_address";"Av. Getúlio Vargas, 1045 - Menino Deus, Porto Alegre - RS, 90150-001, Brazil";43;"LANCHERIA";"AV GETULIO VARGAS, 1045"
"-30.049779";"-51.2284706";"street_address";"Av. Praia de Belas, 1181 - Praia de Belas, Porto Alegre - RS, 90110-001, Brazil";44;"ARTIGOS DO VESTUARIO";"AV PRAIA DE BELAS, 1181/2052"
"-30.085464";"-51.189365";"street_address";"R. da Gruta, 43 - Cascata, Porto Alegre - RS, 91712-160, Brazil";45;"MINI-MERCADO";"R GRUTA, 43"
"-30.1021912";"-51.2399606";"street_address";"R. Camaquã, 300 - Camaquã, Porto Alegre - RS, 91910-630, Brazil";46;"LOJA DE MATERIAL DE LIMPEZA";"R CAMAQUA, 300"
"-30.0142501";"-51.1526062";"street_address";"Av. do Forte, 420 - Vila Ipiranga, Porto Alegre - RS, 91360-000, Brazil";47;"ARTIGOS DO VESTUARIO";"AV FORTE, 420/3"
"-30.029534";"-51.2265639";"street_address";"R. Mal. Floriano Peixoto, 94 - Centro, Porto Alegre - RS, 90020-060, Brazil";48;"ARMARINHOS/BIJUTERIAS";"R MARECHAL FLORIANO PEIXOTO, 94/7"
"-30.0250095";"-51.1622202";"street_address";"Av. João Wallig, 1800 - Passo d'Areia, Porto Alegre - RS, Brazil";49;"LIVRARIA";"AV JOAO WALLIG, 1800/175"
"-30.109957";"-51.254442";"street_address";"Av. Otto Niemeyer, 442 - Tristeza, Porto Alegre - RS, 91910-001, Brazil";50;"ARMARINHOS/BIJUTERIAS";"AV OTTO NIEMEYER, 442"
"-30.0343426";"-51.2132878";"street_address";"Av. Osvaldo Aranha, 908 - Bom Fim, Porto Alegre - RS, 90035-191, Brazil";51;"PERFUMARIA SEM MANIPULACAO";"AV OSVALDO ARANHA, 908"
"-30.0125797";"-51.2097896";"street_address";"R. do Parque, 118 - São Geraldo, Porto Alegre - RS, 90230-200, Brazil";52;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"R PARQUE, 118"
"-30.0853014";"-51.245869";"subpremise";"Av. Diário de Notícias, 300 - 2089 - Cristal, Porto Alegre - RS, 90810-080, Brazil";53;"CALCADOS/ARTEFATOS DE COURO";"AV DIARIO DE NOTICIAS, 300/2089"
"-30.0345739";"-51.2135323";"street_address";"Parque Farroupilha, 1 - Farroupilha, Porto Alegre - RS, Brazil";54;"REFRIGERANTES";"PRQ FARROUPILHA, 1"
"-30.0185175";"-51.2040033";"street_address";"Av. Cristóvão Colombo, 1675 - Floresta, Porto Alegre - RS, 90560-004, Brazil";55;"COSMETICOS E OU PRODUTOS PARA SALAO DE BELEZA";"AV CRISTOVAO COLOMBO, 1675"
NA;NA;NA;"LE PERCORRENDO BAIRROS - SMIC 1 - Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";56;"PERCORRENDO BAIRRO CENTRO HISTORICO";"LE PERCORRENDO BAIRROS - SMIC, 1"
"-30.0771231";"-51.1260576";"street_address";"Av. Bento Gonçalves, 9221 - Agronomia, Porto Alegre - RS, 91540-000, Brazil";57;"ALIMENTOS PARA ANIMAIS(CONGELADOS OU NAO)";"AV BENTO GONCALVES, 9221"
"-30.0355512";"-51.151134";"street_address";"Av. Saturnino de Brito, 735 - Vila Jardim, Porto Alegre - RS, 91320-000, Brazil";58;"VIDRACARIAS";"AV SATURNINO DE BRITO, 735"
"-30.0401312";"-51.2148169";"street_address";"Av. Venâncio Aires, 562 - Cidade Baixa, Porto Alegre - RS, 90040-191, Brazil";59;"LOJA DE TECIDOS";"AV VENANCIO AIRES, 562"
"-30.0326474";"-51.2261065";"street_address";"R. Jerônimo Coelho, 325 - Centro Histórico, Porto Alegre - RS, 90010-240, Brazil";60;"PRODUTOS AGRICOLAS E VETERINARIOS";"R JERONIMO COELHO, 325"
"-30.0132343";"-51.2033979";"street_address";"R. Félix da Cunha, 30 - Floresta, Porto Alegre - RS, 90570-001, Brazil";61;"LOJA DE MICROCOMPUTADORES, COMPUTADORES PESSOAIS  OU EQUIPAMENTOS PARA INFORMATICA";"R FELIX DA CUNHA, 30/202"
"-30.0426752";"-51.2202006";"street_address";"R. José do Patrocínio, 964 - Cidade Baixa, Porto Alegre - RS, Brazil";62;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"R JOSE DO PATROCINIO, 964"
"-29.9990354";"-51.1328091";"street_address";"Av. Assis Brasil, 5898 - Sarandi, Porto Alegre - RS, Brazil";63;"BAR/CAFE/LANCHERIA";"AV ASSIS BRASIL, 5898"
"-30.0508121";"-51.1712723";"street_address";"R. Prof. Pedro Santa Helena, 42 - Jardim do Salso, Porto Alegre - RS, 91410-150, Brazil";64;"MINI-MERCADO";"R PROF PEDRO SANTA HELENA, 42/2"
"-30.0269437";"-51.1910527";"street_address";"R. Anita Garibaldi, 490 - Mont'Serrat, Porto Alegre - RS, 90450-210, Brazil";65;"FARMACIA/DROGARIA";"R ANITA GARIBALDI, 490"
"-30.0303702";"-51.2305036";"establishment";"6 e 11 Andar - R. dos Andradas, 1121 - Centro, Porto Alegre - RS, 90020-015, Brazil";66;"APARELHOS ELETRONICOS";"R ANDRADAS, 1425/43"
"-30.0121865";"-51.1673994";"street_address";"Av. Assis Brasil, 2005 - Passo d'Areia, Porto Alegre - RS, Brazil";67;"LOJA DE CONFECCOES";"AV ASSIS BRASIL, 2005/8"
"-30.0381723";"-51.2029816";"street_address";"Av. Protásio Alves, 518 - Petrópolis, Porto Alegre - RS, Brazil";68;"ARTIGOS DO VESTUARIO";"AV PROTASIO ALVES, 518"
"-30.0119314";"-51.1607565";"street_address";"Av. Assis Brasil, 2611 - Passo d'Areia, Porto Alegre - RS, 91010-004, Brazil";69;"ARTIGOS DO VESTUARIO";"AV ASSIS BRASIL, 2611/374"
"-30.0419125";"-51.1492958";"street_address";"Av. Protásio Alves, 6205 - Alto Petrópolis, Porto Alegre - RS, Brazil";70;"PECAS E ACESSORIOS PARA VEICULOS";"AV PROTASIO ALVES, 6205"
"-30.0320692";"-51.2271542";"street_address";"R. Mal. Floriano Peixoto, 353 - Centro Histórico, Porto Alegre - RS, 90020-061, Brazil";71;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"R MARECHAL FLORIANO PEIXOTO, 353"
"-30.02886";"-51.2285473";"street_address";"Rua José Montaury, 20 - Centro Histórico, Porto Alegre - RS, Brazil";72;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"R JOSE MONTAURY, 20"
"-30.1563058";"-51.1706165";"street_address";"Av. Edgar Píres de Castro, 1953 - Campo Novo, Porto Alegre - RS, Brazil";73;"FARMACIA, DROGARIA, PERFUMARIA SEM MANIPULACAO";"AV EDGAR PIRES DE CASTRO, 1953/1"
"-30.1563058";"-51.1706165";"street_address";"Av. Edgar Píres de Castro, 1953 - Campo Novo, Porto Alegre - RS, Brazil";74;"FARMACIA/DROGARIA SEM MANIPULACAO";"AV EDGAR PIRES DE CASTRO, 1953"
"-30.0469042";"-51.2046675";"street_address";"R. São Luís, 444 - Santana, Porto Alegre - RS, 90620-170, Brazil";75;"BAR/CAFE/LANCHERIA";"R SAO LUIZ, 444"
"-30.0121865";"-51.1673994";"street_address";"Av. Assis Brasil, 2005 - Passo d'Areia, Porto Alegre - RS, Brazil";76;"ARTIGOS DO VESTUARIO";"AV ASSIS BRASIL, 2005/16"
"-30.0218918";"-51.1835644";"street_address";"Av. Plínio Brasil Milano, 757 - Higienópolis, Porto Alegre - RS, 90520-002, Brazil";77;"GALERIA DE ARTE";"AV PLINIO BRASIL MILANO, 757/703"
"-30.0284745";"-51.1697725";"street_address";"Av. Dr. Nilo Peçanha, 2245 - Boa Vista, Porto Alegre - RS, 91330-001, Brazil";78;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"AV DR NILO PECANHA, 2245/5"
NA;NA;NA;"R JOSE FERREIRA JARDIM 550 ZONA INDEFINIDA Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";79;"LOJA DE VARIEDADES (VESTUARIO, CALCADOS, BRINQUEDOARMARINHOS, BIJOUTERIAS EM PEQUENO ESTOQUE";"R JOSE FERREIRA JARDIM, 550"
"-30.0067972";"-51.187711";"street_address";"Rua Marquês do Alegrete, 409 - São João, Porto Alegre - RS, 91020-030, Brazil";80;"MINI-MERCADO";"R MARQUES DE ALEGRETE, 409"
NA;NA;NA;"R JACY KROEFF MILANEZ 130 RUBEM BERTA Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";81;"MINI-MERCADO";"R JACY KROEFF MILANEZ, 130"
"-30.02391";"-51.1742888";"street_address";"Rua Salõmão Dubin, 80 - Boa Vista, Porto Alegre - RS, 91340-450, Brazil";82;"LOJA DE CONFECCOES";"R SALOMAO DUBIN, 80/1"
"-30.0262208";"-51.212016";"street_address";"Av. Cristóvão Colombo, 545 - Floresta, Porto Alegre - RS, 90560-003, Brazil";83;"ARMARINHOS/BIJUTERIAS";"AV CRISTOVAO COLOMBO, 545/1071"
"-30.0470162";"-51.2091022";"street_address";"R. Prof. Freitas e Castro, 837 - Santana, Porto Alegre - RS, 90040-401, Brazil";84;"ELETRODOMESTICOS";"R PROF FREITAS E CASTRO, 837"
"-30.1073661";"-51.238158";"street_address";"R. Dr. Pereira Neto, 1456 - Tristeza, Porto Alegre - RS, 91920-530, Brazil";85;"ARTIGOS DO VESTUARIO";"R DR PEREIRA NETO, 1456"
NA;NA;NA;"R SEBASTIAO BARRETO 236 ZONA INDEFIN. 3 Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";86;"ACOUGUE";"R SEBASTIAO BARRETO, 236"
"-30.028867";"-51.2025831";"street_address";"R. Mostardeiro, 455 - Independência, Porto Alegre - RS, 90430-001, Brazil";87;"INSTRUMENTOS MEDICO HOSPITALARES/MATERIAL ODONTO- LOGICO,APARELHOS ORTOPEDICOS,AUDITIVOS E EQUIPA-  MENTOS CIENTIFICOS E DE LABORATORIO";"R MOSTARDEIRO, 455/5"
"-30.0109355";"-51.1706057";"street_address";"R. Tupi, 77 - Passo d'Areia, Porto Alegre - RS, 91030-520, Brazil";88;"CACHORRO-QUENTE EM VEICULO AUTOMOTOR";"R TUPI, 77"
"-30.007348";"-51.2025917";"street_address";"Av. Pres. Franklin Roosevelt, 854 - Navegantes, Porto Alegre - RS, 90230-001, Brazil";89;"FERRAGEM";"AV PRESIDENTE FRANKLIN ROOSEVELT, 854"
"-30.0566924";"-51.2243345";"street_address";"R. Gumercindo Saraíva, 99 - Menino Deus, Porto Alegre - RS, 90110-280, Brazil";90;"CALCADOS/ARTEFATOS DE COURO";"R GUMERCINDO SARAIVA, 99"
"-30.0503667";"-51.2059958";"premise";"R. Santana, 1456 - Santana, Porto Alegre - RS, 90040-371, Brazil";91;"LANCHERIA";"R SANTANA, 1456"
NA;NA;NA;"AV JUCA BATISTA 1424/1 ZONA INDEFIN. 2 Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";92;"VIDRACARIAS";"AV JUCA BATISTA, 1424/1"
"-30.0345739";"-51.2135323";"street_address";"Parque Farroupilha, 1 - Farroupilha, Porto Alegre - RS, Brazil";93;"CHURROS";"PRQ FARROUPILHA, 1"
"-30.0220705";"-51.1486143";"street_address";"R. Bpo. Sardinha, 56 - Vila Ipiranga, Porto Alegre - RS, 91370-130, Brazil";94;"SUPRIMENTO P/ COMPUTADORES E MATERIAIS INFORMATICA";"R BISPO SARDINHA, 56"
"-30.0596906";"-51.1927496";"street_address";"Av. Bento Gonçalves, 2197 - Partenon, Porto Alegre - RS, 90650-002, Brazil";95;"PADARIA";"AV BENTO GONCALVES, 2197"
"-30.0062468";"-51.1842183";"street_address";"Av. Assis Brasil, 164 - São João, Porto Alegre - RS, 91010-001, Brazil";96;"CASA DE CHA";"AV ASSIS BRASIL, 164/49"
"-30.0369912";"-51.2063228";"street_address";"R. Giordano Bruno, 384 - Rio Branco, Porto Alegre - RS, 90420-150, Brazil";97;"MINI-MERCADO";"R GIORDANO BRUNO, 384"
"-29.9983945";"-51.1525362";"premise";"Av. Sertório, 5291 - Jardim Lindoia, Porto Alegre - RS, Brazil";98;"PECAS E ACESSORIOS PARA VEICULOS";"AV SERTORIO, 5291"
"-30.0138603";"-51.2022357";"street_address";"Av. Pernambuco, 2396 - São Geraldo, Porto Alegre - RS, 90220-002, Brazil";99;"BAR/CAFE/LANCHERIA";"AV PERNAMBUCO, 2396"
"-30.106788";"-51.228188";"street_address";"Av. da Cavalhada, 3514 - Cavalhada, Porto Alegre - RS, 91740-000, Brazil";100;"PECAS E ACESSORIOS PARA VEICULOS";"AV CAVALHADA, 3514"
"-30.0263544";"-51.119968";"street_address";"Av. Manoel Elias, 1244 - Passo das Pedras, Porto Alegre - RS, 91240-260, Brazil";101;"BAR/CAFE/LANCHERIA";"AV MANOEL ELIAS, 1244"
"-30.0422792";"-51.2012591";"street_address";"R. Felipe de Oliveira, 60 - Santa Cecilia, Porto Alegre - RS, 90630-000, Brazil";102;"MINI-MERCADO";"R FELIPE DE OLIVEIRA, 60"
"-30.0493153";"-51.2001002";"street_address";"R. Monsenhor Veras, 541 - Santana, Porto Alegre - RS, 90610-200, Brazil";103;"RESTAURANTE E PIZZARIA";"R MONSENHOR VERAS, 541/1"
"-30.0347183";"-51.226742";"street_address";"R. Cel. Fernando Machado, 1176 - Centro Histórico, Porto Alegre - RS, 90010-320, Brazil";104;"BAR/CAFE/LANCHERIA";"R CEL FERNANDO MACHADO, 1176"
"-30.0624345";"-51.2117951";"street_address";"Av. Dr. Carlos Barbosa, 751 - Medianeira, Porto Alegre - RS, Brazil";105;"BAR/CAFE/LANCHERIA";"AV DR CARLOS BARBOSA, 751"
"-30.0115182";"-51.2035712";"street_address";"R. Moura Azevedo, 600 - São Geraldo, Porto Alegre - RS, 90230-150, Brazil";106;"MATERIAL DE CONSTRUCAO";"R MOURA AZEVEDO, 600/608"
NA;NA;NA;"AV MANOEL ELIAS 300 ZONA INDEFIN. 4 Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";107;"MATERIAL DE CONSTRUCAO";"AV MANOEL ELIAS, 300"
"-30.1653502";"-51.1622655";"establishment";"R. Gomercindo de Oliveira - Campo Novo, Porto Alegre - RS, 91787-780, Brazil";108;"FARMACIA/DROGARIA/PERFUMARIA";"AV JUCA BATISTA, 7440"
"-30.035234";"-51.211035";"street_address";"Rua Fernandes Vieira, 648 - Bom Fim, Porto Alegre - RS, 90035-090, Brazil";109;"ARTIGOS DO VESTUARIO";"R FERNANDES VIEIRA, 648/1"
"-30.0734718";"-51.2032779";"street_address";"R. Prof. Oscar Pereira, 2619 - Glória, Porto Alegre - RS, Brazil";110;"RESTAURANTE E PIZZARIA SEM FORNO A LENHA";"AV PROF OSCAR PEREIRA, 2619"
"-30.0182428";"-51.1999426";"street_address";"Av. Cristóvão Colombo, 2047 - Floresta, Porto Alegre - RS, 90560-003, Brazil";111;"LOJA DE CONFECCOES";"AV CRISTOVAO COLOMBO, 2047/102"
"-30.057002";"-51.1654243";"street_address";"Av. Ceres, 382 - Partenon, Porto Alegre - RS, 91530-030, Brazil";112;"ARMAZEM";"AV CERES, 382"
"-29.9810887";"-51.1309732";"street_address";"Av. Souza Melo, 442 - Sarandi, Porto Alegre - RS, 91120-600, Brazil";113;"MINI-MERCADO";"AV SOUZA MELO, 442"
"-30.0391992";"-51.19986";"street_address";"Av. Protásio Alves, 830 - Petrópolis, Porto Alegre - RS, Brazil";114;"ARTIGOS DO VESTUARIO";"AV PROTASIO ALVES, 830"
"-30.0124236";"-51.2044224";"street_address";"Av. Pres. Franklin Roosevelt, 1444 - São Geraldo, Porto Alegre - RS, Brazil";115;"BOMBONIERE";"AV PRESIDENTE FRANKLIN ROOSEVELT, 1444"
"-30.0383295";"-51.2188542";"street_address";"Av. João Pessoa, 741 - Farroupilha, Porto Alegre - RS, Brazil";116;"COSMETICOS E OU PRODUTOS PARA SALAO DE BELEZA";"AV JOAO PESSOA, 741"
"-30.0041462";"-51.1939922";"street_address";"Av. Paraná, 827 - Navegantes, Porto Alegre - RS, 90240-601, Brazil";117;"LOJA DE PECAS E ACESSORIOS P/APARELHOS ELETRICOS  OU NAO";"AV PARANA, 827"
"-30.1291458";"-51.2395813";"street_address";"Av. Cel. Marcos, 1936 - Ipanema, Porto Alegre - RS, 91760-000, Brazil";118;"ARTIGOS SANITARIOS/MATERIAL DE CONSTRUCAO";"AV CEL MARCOS, 1936"
"-30.0288361";"-51.2294263";"street_address";"Rua 7 de Setembro, 1126 - Centro Histórico, Porto Alegre - RS, 90010-190, Brazil";119;"RESTAURANTE";"R SETE DE SETEMBRO, 1126/130"
"-30.0187079";"-51.1519032";"premise";"Av. do Forte, 914 - Vila Ipiranga, Porto Alegre - RS, 91360-001, Brazil";120;"VEICULOS";"AV FORTE, 914"
"-30.0060707";"-51.1557319";"premise";"R. Ouro Preto, 30 - Jardim Floresta, Porto Alegre - RS, 91040-610, Brazil";121;"PRODUTOS COLONIAIS";"R OURO PRETO, 30"
"-30.1072948";"-51.2273094";"street_address";"Av. da Cavalhada, 3608 - Cavalhada, Porto Alegre - RS, 91740-000, Brazil";122;"VEICULOS";"AV CAVALHADA, 3608/1"
"-30.0288361";"-51.2294263";"street_address";"Rua 7 de Setembro, 1126 - Centro Histórico, Porto Alegre - RS, 90010-190, Brazil";123;"LANCHERIA";"R SETE DE SETEMBRO, 1126/19"
NA;NA;NA;"AV PROTASIO ALVES 8427 ZONA INDEFIN. 4 Porto Alegre %26&key=AIzaSyBA2Kt4jMYJe3up70J0Kl48Idrm69K6n0I";124;"SUPRIMENTO P/ COMPUTADORES E MATERIAIS INFORMATICA";"AV PROTASIO ALVES, 8427"
"-30.0317272";"-51.2347274";"establishment";"R. dos Andradas, 685 - Centro, Porto Alegre - RS, 90020-003, Brazil";125;"ALIMENTOS PARA ANIMAIS(CONGELADOS OU NAO)";"R ANDRADAS, 311"
"-30.073704";"-51.218352";"street_address";"Av. Francisco Massena Viêira, 72 - Santa Tereza, Porto Alegre - RS, 90850-460, Brazil";126;"FEIRA MODELO GRUPO 4 RAMO 4";"AV FRANCISCO MASSENA VIEIRA, 72"
"-29.9697463";"-51.1830113";"street_address";"R. João Moreira Maciel, 1720 - Cais do Porto, Porto Alegre - RS, 90250-680, Brazil";127;"RESTAURANTE";"R JOAO MOREIRA MACIEL, 1720"
